,Livesp,lat,Floor,Price,Dist,Kitsp,Walk,Bal,New,Rooms,lon,Totsp,Nfloors,N,Metrdist,Brick,District,Tel
4387,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4387,10,,0,0.0
4388,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4388,,,0,1.0
4389,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4389,10,1.0,0,1.0
4390,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4390,,0.0,0,0.0
4391,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4391,3,,0,
4392,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4392,10,0.0,0,1.0
4393,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4393,10,0.0,0,
4394,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4394,,,0,1.0
4395,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4395,5,,0,1.0
4396,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4396,,1.0,0,0.0
4397,30,55.591447,13,6500000,0.4078308705181054,8,0.0,1.0,0.0,2,37.64206,54,17,4397,7,,0,
4398,30,55.690892,2,7700000,0.4078308705181054,8,0.0,,0.0,2,37.609622,38,9,4398,5,0.0,0,1.0
4399,"15,6",55.700562,2,7560783,0.4078308705181054,13,1.0,1.0,,1,37.633607,"41,4",14,4399,20,1.0,0,1.0
4400,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4400,7,1.0,0,1.0
4401,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4401,3,,0,
4402,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4402,3,,0,
4403,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4403,3,,0,
4404,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4404,3,,0,
4405,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4405,9,0.0,0,0.0
4406,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4406,3,,0,
4407,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4407,7,1.0,0,1.0
4408,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4408,10,1.0,0,1.0
4409,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4409,5,,0,1.0
4410,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4410,12,1.0,0,1.0
4411,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4411,7,,0,1.0
4412,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4412,3,,0,
4413,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4413,,1.0,0,0.0
4414,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4414,15,1.0,0,0.0
4415,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4415,10,,0,0.0
4416,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4416,10,1.0,0,1.0
4417,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4417,,,0,1.0
4418,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4418,,0.0,0,0.0
4419,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4419,3,,0,
4420,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4420,10,0.0,0,1.0
4421,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4421,10,0.0,0,
4422,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4422,,,0,1.0
4423,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4423,5,,0,1.0
4424,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4424,,1.0,0,0.0
4425,43,55.710075,3,22788900,0.4078308705181054,14,1.0,1.0,,2,37.606974,84,16,4425,12,1.0,0,1.0
4426,35,55.703464,3,4100000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4426,10,1.0,0,0.0
4427,"18,6",55.67757,24,12739437,0.4078308705181054,"13,6",1.0,1.0,,1,37.634488,"47,9",25,4427,5,1.0,0,1.0
4428,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4428,7,1.0,0,1.0
4429,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4429,3,,0,
4430,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4430,3,,0,
4431,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4431,3,,0,
4432,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4432,3,,0,
4433,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4433,9,0.0,0,0.0
4434,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4434,3,,0,
4435,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4435,7,1.0,0,1.0
4436,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4436,10,1.0,0,1.0
4437,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4437,5,,0,1.0
4438,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4438,12,1.0,0,1.0
4439,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4439,7,,0,1.0
4440,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4440,3,,0,
4441,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4441,,1.0,0,0.0
4442,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4442,15,1.0,0,0.0
4443,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4443,10,,0,0.0
4444,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4444,10,1.0,0,1.0
4445,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4445,,,0,1.0
4446,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4446,,0.0,0,0.0
4447,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4447,3,,0,
4448,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4448,10,0.0,0,1.0
4449,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4449,10,0.0,0,
4450,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4450,,,0,1.0
4451,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4451,5,,0,1.0
4452,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4452,,1.0,0,0.0
4453,"45,7",55.709901,2,8323500,0.4078308705181054,5,1.0,0.0,,2,37.64722,53,12,4453,15,1.0,0,1.0
4454,20,55.604519,8,4900000,0.4078308705181054,8,1.0,,0.0,1,37.584083,33,9,4454,15,0.0,0,1.0
4455,"31,8",55.677813,4,13657800,0.4078308705181054,"12,4",1.0,1.0,0.0,2,37.632116,"66,3",9,4455,10,1.0,0,1.0
4456,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4456,7,1.0,0,1.0
4457,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4457,3,,0,
4458,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4458,3,,0,
4459,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4459,3,,0,
4460,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4460,3,,0,
4461,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4461,9,0.0,0,0.0
4462,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4462,3,,0,
4463,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4463,7,1.0,0,1.0
4464,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4464,10,1.0,0,1.0
4465,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4465,5,,0,1.0
4466,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4466,12,1.0,0,1.0
4467,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4467,7,,0,1.0
4468,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4468,3,,0,
4469,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4469,,1.0,0,0.0
4470,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4470,15,1.0,0,0.0
4471,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4471,10,,0,0.0
4472,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4472,10,1.0,0,1.0
4473,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4473,,,0,1.0
4474,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4474,,0.0,0,0.0
4475,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4475,3,,0,
4476,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4476,10,0.0,0,1.0
4477,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4477,10,0.0,0,
4478,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4478,,,0,1.0
4479,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4479,5,,0,1.0
4480,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4480,,1.0,0,0.0
4481,35,55.685686,7,9250000,0.4078308705181054,9,0.0,1.0,0.0,2,37.674651,54,17,4481,10,0.0,0,1.0
4482,24,55.677159,10,13900000,0.4078308705181054,14,0.0,1.0,0.0,2,37.695348,53,13,4482,5,1.0,0,1.0
4483,"21,6",55.576793,7,6222000,0.4078308705181054,"13,5",0.0,1.0,,1,37.673403,48,24,4483,,1.0,0,1.0
4484,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4484,7,1.0,0,1.0
4485,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4485,3,,0,
4486,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4486,3,,0,
4487,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4487,3,,0,
4488,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4488,3,,0,
4489,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4489,9,0.0,0,0.0
4490,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4490,3,,0,
4491,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4491,7,1.0,0,1.0
4492,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4492,10,1.0,0,1.0
4493,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4493,5,,0,1.0
4494,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4494,12,1.0,0,1.0
4495,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4495,7,,0,1.0
4496,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4496,3,,0,
4497,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4497,,1.0,0,0.0
4498,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4498,15,1.0,0,0.0
4499,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4499,10,,0,0.0
4500,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4500,,,0,1.0
4501,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4501,10,1.0,0,1.0
4502,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4502,,0.0,0,0.0
4503,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4503,3,,0,
4504,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4504,10,0.0,0,1.0
4505,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4505,10,0.0,0,
4506,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4506,,,0,1.0
4507,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4507,5,,0,1.0
4508,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4508,,1.0,0,0.0
4509,"31,2",55.690228,2,7505100,0.4078308705181054,"9,4",0.0,1.0,,2,37.657979,"55,8",15,4509,15,1.0,0,1.0
4510,30,55.709865,5,17300000,0.4078308705181054,7,1.0,1.0,,2,37.5865,50,8,4510,3,,0,
4511,"15,6",55.699467,2,7422052,0.4078308705181054,"13,1",1.0,1.0,,1,37.635294,"41,4",14,4511,10,1.0,0,1.0
4512,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4512,7,1.0,0,1.0
4513,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4513,3,,0,
4514,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4514,3,,0,
4515,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4515,3,,0,
4516,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4516,3,,0,
4517,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4517,9,0.0,0,0.0
4518,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4518,3,,0,
4519,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4519,7,1.0,0,1.0
4520,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4520,10,1.0,0,1.0
4521,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4521,5,,0,1.0
4522,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4522,12,1.0,0,1.0
4523,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4523,7,,0,1.0
4524,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4524,3,,0,
4525,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4525,,1.0,0,0.0
4526,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4526,15,1.0,0,0.0
4527,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4527,10,,0,0.0
4528,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4528,10,1.0,0,1.0
4529,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4529,,,0,1.0
4530,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4530,,0.0,0,0.0
4531,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4531,3,,0,
4532,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4532,10,0.0,0,1.0
4533,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4533,10,0.0,0,
4534,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4534,,,0,1.0
4535,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4535,5,,0,1.0
4536,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4536,,1.0,0,0.0
4537,31,55.627117,8,5850000,0.4078308705181054,"6,5",1.0,0.0,0.0,2,37.593731,45,9,4537,10,0.0,0,0.0
4538,30,55.591447,13,6500000,0.4078308705181054,8,0.0,1.0,0.0,2,37.64206,54,17,4538,7,,0,
4539,28,55.636021,3,7400000,0.4078308705181054,"5,6",1.0,1.0,,2,37.663099,44,9,4539,5,0.0,0,1.0
4540,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4540,7,1.0,0,1.0
4541,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4541,3,,0,
4542,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4542,3,,0,
4543,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4543,3,,0,
4544,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4544,3,,0,
4545,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4545,9,0.0,0,0.0
4546,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4546,3,,0,
4547,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4547,7,1.0,0,1.0
4548,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4548,10,1.0,0,1.0
4549,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4549,5,,0,1.0
4550,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4550,12,1.0,0,1.0
4551,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4551,7,,0,1.0
4552,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4552,3,,0,
4553,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4553,,1.0,0,0.0
4554,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4554,15,1.0,0,0.0
4555,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4555,10,,0,0.0
4556,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4556,10,1.0,0,1.0
4557,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4557,,,0,1.0
4558,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4558,,0.0,0,0.0
4559,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4559,3,,0,
4560,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4560,10,0.0,0,1.0
4561,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4561,10,0.0,0,
4562,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4562,,,0,1.0
4563,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4563,5,,0,1.0
4564,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4564,,1.0,0,0.0
4565,"28,8",55.708754,2,19872839,0.4078308705181054,"32,4",1.0,0.0,,2,37.58968,"87,4",13,4565,2,1.0,0,1.0
4566,–,55.630279,2,7284600,0.4078308705181054,–,0.0,1.0,,1,37.617123,"42,6",17,4566,2,0.0,0,1.0
4567,24,55.677159,10,13900000,0.4078308705181054,14,0.0,1.0,0.0,2,37.695348,53,13,4567,5,1.0,0,1.0
4568,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4568,7,1.0,0,1.0
4569,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4569,3,,0,
4570,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4570,3,,0,
4571,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4571,3,,0,
4572,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4572,3,,0,
4573,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4573,9,0.0,0,0.0
4574,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4574,3,,0,
4575,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4575,7,1.0,0,1.0
4576,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4576,10,1.0,0,1.0
4577,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4577,5,,0,1.0
4578,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4578,12,1.0,0,1.0
4579,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4579,7,,0,1.0
4580,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4580,3,,0,
4581,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4581,,1.0,0,0.0
4582,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4582,15,1.0,0,0.0
4583,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4583,10,,0,0.0
4584,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4584,10,1.0,0,1.0
4585,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4585,,,0,1.0
4586,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4586,,0.0,0,0.0
4587,34,55.604896,3,3866880,0.4078308705181054,–,0.0,1.0,,1,37.653976,"40,3",20,4587,3,,0,
4588,18,55.58354,7,3900000,0.4078308705181054,7,0.0,1.0,0.0,1,37.655239,"38,6",12,4588,10,0.0,0,1.0
4589,28,55.58177,5,3900000,0.4078308705181054,–,0.0,,0.0,1,37.663261,35,12,4589,10,0.0,0,
4590,19,55.578177,9,3900000,0.4078308705181054,6,,,0.0,1,37.653191,33,9,4590,,,0,1.0
4591,20,55.580635,7,3990000,0.4078308705181054,7,0.0,1.0,0.0,1,37.668076,31,12,4591,5,,0,1.0
4592,35,55.703464,2,4000000,0.4078308705181054,5,,1.0,0.0,2,37.640003,40,5,4592,,1.0,0,0.0
4593,"48,5",55.692546,4,13500000,0.4078308705181054,11,1.0,1.0,0.0,2,37.619082,64,12,4593,18,,0,1.0
4594,15,55.647798,18,6900000,0.4078308705181054,10,1.0,1.0,0.0,1,37.657844,35,22,4594,12,0.0,0,0.0
4595,"51,3",55.712152,2,13748400,0.4078308705181054,"14,4",0.0,1.0,,1,37.612506,"51,3",8,4595,7,1.0,0,
4596,25,55.604896,16,2450000,0.4078308705181054,–,0.0,,,1,37.653976,25,18,4596,7,1.0,0,1.0
4597,–,55.604896,17,2763708,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,7",18,4597,3,,0,
4598,–,55.604896,18,2796170,0.4078308705181054,–,0.0,1.0,,1,37.653976,"24,9",18,4598,3,,0,
4599,–,55.604896,12,2859518,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,5",18,4599,3,,0,
4600,–,55.604896,18,2886788,0.4078308705181054,–,0.0,1.0,,1,37.653976,"25,8",18,4600,3,,0,
4601,17,55.634298,1,2950000,0.4078308705181054,–,1.0,0.0,0.0,1,37.753236,19,14,4601,9,0.0,0,0.0
4602,–,55.604896,12,3008378,0.4078308705181054,–,0.0,1.0,,1,37.653976,"26,9",18,4602,3,,0,
4603,18,55.599926,5,3603600,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",8,4603,7,1.0,0,1.0
4604,15,55.599926,6,3660800,0.4078308705181054,–,1.0,1.0,,1,37.72539,"28,6",19,4604,10,1.0,0,1.0
4605,20,55.578294,10,3700000,0.4078308705181054,12,0.0,,0.0,1,37.655841,39,10,4605,5,,0,1.0
4606,"17,5",55.604896,11,3750000,0.4078308705181054,11,0.0,1.0,,1,37.653976,40,22,4606,12,1.0,0,1.0
4607,20,55.595644,1,3750000,0.4078308705181054,6,0.0,,0.0,1,37.647046,31,5,4607,7,,0,1.0
4608,–,55.604896,17,3786754,0.4078308705181054,–,0.0,1.0,,1,37.653976,"33,6",18,4608,3,,0,
4609,40,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4609,,1.0,0,0.0
4610,40,55.703464,2,3800000,0.4078308705181054,–,1.0,,0.0,2,37.640003,40,5,4610,15,1.0,0,0.0
4611,18,55.624749,4,3800000,0.4078308705181054,3,1.0,,0.0,1,37.648609,24,5,4611,10,,0,0.0
4612,35,55.703464,2,3800000,0.4078308705181054,5,1.0,,0.0,2,37.640003,40,5,4612,10,1.0,0,1.0
4613,35,55.703464,2,3800000,0.4078308705181054,–,,,0.0,2,37.640003,40,5,4613,,,0,1.0
4614,19,55.578294,10,3850000,0.4078308705181054,12,,,0.0,2,37.655841,39,10,4614,,0.0,0,0.0
